"Key","Title","Description","Municipality","DetailRegionCode"
"BU03550404","Station NS",,"GM0355","BU03550404"
"BU03550405","Zeister Bos",,"GM0355","BU03550405"
"BU03550406","Austerlitz",,"GM0355","BU03550406"
"BU03550407","Verspreide huizen Austerlitz",,"GM0355","BU03550407"
"WK035505  ","Wijk 05 Huis Ter Heide, Bosch en Duin",,"GM0355","WK035505"
"BU03550501","Huis ter Heide-Zuid",,"GM0355","BU03550501"
"BU03550502","Huis ter Heide-Noord",,"GM0355","BU03550502"
"BU03550503","Bosch en Duin",,"GM0355","BU03550503"
"BU03550504","Beukbergen",,"GM0355","BU03550504"
"BU03550505","Den Dolder-Zuid",,"GM0355","BU03550505"
"BU03550506","Den Dolder-Noord",,"GM0355","BU03550506"
"BU03550507","Soestdijkerweg en omgeving",,"GM0355","BU03550507"
"BU03550508","Sterrenberg",,"GM0355","BU03550508"
"GM0299    ","Zevenaar",,"GM0299","GM0299"
"WK029900  ","Wijk 00 Zevenaar",,"GM0299","WK029900"
"BU02990000","Centrum",,"GM0299","BU02990000"
"BU02990001","Molenwijk",,"GM0299","BU02990001"
"BU02990002","Het Grieth",,"GM0299","BU02990002"
"BU02990003","Schrijvershoek",,"GM0299","BU02990003"
"BU02990004","Zonnemaat",,"GM0299","BU02990004"
"BU02990005","Lentemorgen I",,"GM0299","BU02990005"
"BU02990006","Stegeslag",,"GM0299","BU02990006"
"BU02990007","Lentemorgen II",,"GM0299","BU02990007"
"BU02990008","Tatelaar",,"GM0299","BU02990008"
"BU02990009","De Horst",,"GM0299","BU02990009"
"BU02990010","Methen",,"GM0299","BU02990010"
"BU02990011","Mercurion",,"GM0299","BU02990011"
"BU02990012","Hengelder",,"GM0299","BU02990012"
"BU02990013","Zuidspoor",,"GM0299","BU02990013"
"BU02990014","Oud-Zevenaar",,"GM0299","BU02990014"
"BU02990015","Ooy",,"GM0299","BU02990015"
"BU02990017","Zevenaars Broek",,"GM0299","BU02990017"
"WK029901  ","Wijk 01 Babberich",,"GM0299","WK029901"
"BU02990100","Babberich",,"GM0299","BU02990100"
"BU02990101","Camphuizen",,"GM0299","BU02990101"
"BU02990102","Steeg",,"GM0299","BU02990102"
"BU02990103","Kwartier",,"GM0299","BU02990103"
"WK029902  ","Wijk 02 Angerlo",,"GM0299","WK029902"
"BU02990200","Angerlo",,"GM0299","BU02990200"
"BU02990201","Angerlo's Broek",,"GM0299","BU02990201"
"WK029903  ","Wijk 03 Giesbeek",,"GM0299","WK029903"
"BU02990300","Giesbeek",,"GM0299","BU02990300"
"BU02990301","Rhederlaag",,"GM0299","BU02990301"
"WK029904  ","Wijk 04 Lathum",,"GM0299","WK029904"
"BU02990400","Lathum",,"GM0299","BU02990400"
"GM0637    ","Zoetermeer",,"GM0637","GM0637"
"WK063700  ","Centrum",,"GM0637","WK063700"
"BU06370001","Dorp",,"GM0637","BU06370001"
"BU06370002","Stadscentrum",,"GM0637","BU06370002"
"BU06370003","Palenstein",,"GM0637","BU06370003"
"BU06370004","Driemanspolder",,"GM0637","BU06370004"
"WK063701  ","Meerzicht",,"GM0637","WK063701"
"BU06370100","Meerzicht-West",,"GM0637","BU06370100"
"BU06370101","Meerzicht-Oost",,"GM0637","BU06370101"
"WK063702  ","Buytenwegh de Leyens",,"GM0637","WK063702"
"BU06370200","Buytenwegh",,"GM0637","BU06370200"
"BU06370201","De Leyens",,"GM0637","BU06370201"
"WK063703  ","Seghwaert",,"GM0637","WK063703"
"BU06370300","Seghwaert-Zuid-West",,"GM0637","BU06370300"
"BU06370301","Seghwaert-Noord-Oost",,"GM0637","BU06370301"
"WK063704  ","Noordhove",,"GM0637","WK063704"
"BU06370400","Noordhove-West",,"GM0637","BU06370400"
"BU06370401","Noordhove-Oost",,"GM0637","BU06370401"
"WK063705  ","Rokkeveen",,"GM0637","WK063705"
"BU06370500","Rokkeveen-West",,"GM0637","BU06370500"
"BU06370501","Rokkeveen-Oost",,"GM0637","BU06370501"
"WK063706  ","Oosterheem",,"GM0637","WK063706"
"BU06370600","Oosterheem-Zuid-West",,"GM0637","BU06370600"
"BU06370601","Oosterheem-Noord-Oost",,"GM0637","BU06370601"
"WK063708  ","Industriegebied",,"GM0637","WK063708"
"BU06370800","Rokkehage c.a.",,"GM0637","BU06370800"
"BU06370801","Lansinghage c.a.",,"GM0637","BU06370801"
"BU06370802","Zoeterhage c.a.",,"GM0637","BU06370802"
"BU06370803","Hoornerhage c.a.",,"GM0637","BU06370803"
"WK063709  ","Buitengebied",,"GM0637","WK063709"
"BU06370902","Balijbos",,"GM0637","BU06370902"
"BU06370903","Westerpark c.a.",,"GM0637","BU06370903"
"BU06370904","Buitengebied-West",,"GM0637","BU06370904"
"BU06370905","Meerpolder",,"GM0637","BU06370905"
"BU06370906","Scheidingszone",,"GM0637","BU06370906"
"BU06370907","Van Tuyllpark",,"GM0637","BU06370907"
"GM0638    ","Zoeterwoude",,"GM0638","GM0638"
"WK063800  ","Zoeterwoude-Dorp",,"GM0638","WK063800"
"BU06380001","Westwout",,"GM0638","BU06380001"
"BU06380002","Vogelweide",,"GM0638","BU06380002"
"BU06380003","Bloemenweide",,"GM0638","BU06380003"
"BU06380004","Blankaartpark",,"GM0638","BU06380004"
"BU06380005","Dorp Zuid",,"GM0638","BU06380005"
"BU06380006","Dorpskern",,"GM0638","BU06380006"
"BU06380007","Dorp Noord",,"GM0638","BU06380007"
"WK063801  ","Westeinde",,"GM0638","WK063801"
"BU06380101","Westeinde",,"GM0638","BU06380101"
"WK063802  ","Zuidbuurt",,"GM0638","WK063802"
"BU06380202","Zuidbuurt",,"GM0638","BU06380202"
"WK063803  ","Weipoort",,"GM0638","WK063803"
"BU06380303","Weipoort",,"GM0638","BU06380303"
"WK063804  ","Gelderswoude",,"GM0638","WK063804"
"BU06380404","Gelderswoude",,"GM0638","BU06380404"
"WK063809  ","Verspreide huizen",,"GM0638","WK063809"
"BU06380909","Verspreide huizen",,"GM0638","BU06380909"
"WK063810  ","Zoeterwoude-Rijndijk",,"GM0638","WK063810"
"BU06381004","Rijnegom",,"GM0638","BU06381004"
"BU06381005","Oosthoek",,"GM0638","BU06381005"
"BU06381006","Meerburg",,"GM0638","BU06381006"
"BU06381007","De Goede Herder",,"GM0638","BU06381007"
"BU06381010","Industriegebied Grote Polder",,"GM0638","BU06381010"
"BU06381011","Industriegebied Barrepolder",,"GM0638","BU06381011"
"BU06381012","Hoge Rijndijk Noord",,"GM0638","BU06381012"
"BU06381013","Hoge Rijndijk Oost",,"GM0638","BU06381013"
"GM0056    ","Zuidhorn",,"GM0056","GM0056"
"WK005600  ","Wijk 00",,"GM0056","WK005600"
"BU00560000","Zuidhorn",,"GM0056","BU00560000"
"BU00560001","Noordhorn",,"GM0056","BU00560001"
"BU00560002","Niezijl",,"GM0056","BU00560002"
"BU00560003","Briltil",,"GM0056","BU00560003"
"BU00560009","Verspreide huizen Zuidhorn",,"GM0056","BU00560009"
"WK005601  ","Wijk 01",,"GM0056","WK005601"
"BU00560100","Grijpskerk",,"GM0056","BU00560100"
"BU00560102","Visvliet",,"GM0056","BU00560102"
"BU00560103","Kommerzijl",,"GM0056","BU00560103"
"BU00560104","Pieterzijl",,"GM0056","BU00560104"
"BU00560109","Verspreide huizen Grijpskerk",,"GM0056","BU00560109"
"WK005602  ","Wijk 02",,"GM0056","WK005602"
"BU00560200","Oldehove",,"GM0056","BU00560200"
"BU00560201","Niehove",,"GM0056","BU00560201"
"BU00560203","Saaksum",,"GM0056","BU00560203"
"BU00560204","Lauwerzijl",,"GM0056","BU00560204"
"BU00560208","Verspr.h. Ruigezand en Nieuwe Ruigezand","Verspreide huizen Ruigezand en Nieuwe Ruigezand","GM0056","BU00560208"
"BU00560209","Overige verspreide huizen",,"GM0056","BU00560209"
"WK005603  ","Wijk 03",,"GM0056","WK005603"
"BU00560300","Aduard",,"GM0056","BU00560300"
"BU00560301","Den Horn",,"GM0056","BU00560301"
"BU00560302","Den Ham",,"GM0056","BU00560302"
"BU00560309","Verspreide huizen Aduard",,"GM0056","BU00560309"
"GM1892    ","Zuidplas",,"GM1892","GM1892"
"WK189201  ","Moerkapelle wijk 01",,"GM1892","WK189201"
"BU18920101","Kern Moerkapelle",,"GM1892","BU18920101"
"BU18920102","Wilde Veenen",,"GM1892","BU18920102"
"BU18920103","Moerkapelle-West",,"GM1892","BU18920103"
"BU18920104","Moerkapelle-Oost",,"GM1892","BU18920104"
"BU18920105","Bedrijventerrein Moerkapelle",,"GM1892","BU18920105"
"BU18920106","Moerkapelle kassengebied",,"GM1892","BU18920106"
"BU18920107","Jonge Veenen",,"GM1892","BU18920107"
"BU18920191","Verspreide bebouwing Moerkapelle",,"GM1892","BU18920191"
"WK189202  ","Zevenhuizen wijk 02",,"GM1892","WK189202"
"BU18920201","Kern Zevenhuizen",,"GM1892","BU18920201"
"BU18920202","Swanla",,"GM1892","BU18920202"
"BU18920203","Zevenhuizen Bloemenbuurt",,"GM1892","BU18920203"
"BU18920204","Bedrijventerrein Zevenhuizen",,"GM1892","BU18920204"
"BU18920205","Zevenhuizen-West 1",,"GM1892","BU18920205"
"BU18920206","Zevenhuizen-West 2",,"GM1892","BU18920206"
"BU18920207","Recreatiepark De Korenmolen",,"GM1892","BU18920207"
"BU18920208","Recreatiepark De Bonk",,"GM1892","BU18920208"
"BU18920209","Oud Verlaat",,"GM1892","BU18920209"
"BU18920210","Zevenhuizerplas",,"GM1892","BU18920210"
"BU18920211","Zevenhuizen-Zuid",,"GM1892","BU18920211"
"BU18920291","Verspreide bebouwing Tweemanspolder",,"GM1892","BU18920291"
"BU18920292","Verspreide bebouwing Zuidplaspolder Zeve","Verspreide bebouwing Zuidplaspolder Zevenhuizen","GM1892","BU18920292"
"BU18920293","Verspreide bebouwing Eendragtspolder",,"GM1892","BU18920293"
"WK189203  ","Moordrecht wijk 03",,"GM1892","WK189203"
"BU18920301","Kern Moordrecht",,"GM1892","BU18920301"
"BU18920302","Moordrecht Bloemenbuurt",,"GM1892","BU18920302"
"BU18920303","Dorp Noord",,"GM1892","BU18920303"
"BU18920304","Staatsliedenbuurt/Vijfakkers",,"GM1892","BU18920304"
"BU18920305","Ambonwijk",,"GM1892","BU18920305"
"BU18920306","Westeinde",,"GM1892","BU18920306"
"BU18920307","Uiterwaard",,"GM1892","BU18920307"
"BU18920308","Bedrijventerrein 't Ambacht",,"GM1892","BU18920308"
"BU18920309","Recreatiepark Oosteinde",,"GM1892","BU18920309"
"BU18920310","Bedrijventerrein Gouwepark",,"GM1892","BU18920310"
"BU18920311","Vijfakkers-Noord",,"GM1892","BU18920311"
"BU18920399","Verspreide bebouwing Moordrecht",,"GM1892","BU18920399"
"WK189204  ","Nieuwerkerk aan den IJssel wijk 04",,"GM1892","WK189204"
"BU18920401","Kern Nieuwerkerk aan den IJssel",,"GM1892","BU18920401"
"BU18920402","Bedrijventerrein De Hooge Veenen",,"GM1892","BU18920402"
"BU18920403","Zuidplas Kruiden",,"GM1892","BU18920403"
"BU18920404","Zuidplas Velden",,"GM1892","BU18920404"
"BU18920405","Kleinpolder",,"GM1892","BU18920405"
"BU18920406","Kortenoord",,"GM1892","BU18920406"
"BU18920407","Recreatiepark Klein Hitland",,"GM1892","BU18920407"
"BU18920408","Esse Hoog",,"GM1892","BU18920408"
"BU18920409","Esse Laag",,"GM1892","BU18920409"
"BU18920410","Bomenbuurt",,"GM1892","BU18920410"
"BU18920411","Dorrestein-Noord",,"GM1892","BU18920411"
"BU18920412","Parkzoom",,"GM1892","BU18920412"
"BU18920413","Esse Zoom Laag",,"GM1892","BU18920413"
"BU18920414","Zuidplas Mossen",,"GM1892","BU18920414"
"BU18920415","Zuidplas Dalen",,"GM1892","BU18920415"
"BU18920416","Dorrestein-Zuid",,"GM1892","BU18920416"
"BU18920491","Verspreide bebouwing Zuidplaspolder Nieu","Verspreide bebouwing Zuidplaspolder Nieuwerkerk aan den IJss","GM1892","BU18920491"
"BU18920492","Verspreide bebouwing Essepolder",,"GM1892","BU18920492"
"BU18920493","Verspreide bebouwing Achter Esse",,"GM1892","BU18920493"
"GM0879    ","Zundert",,"GM0879","GM0879"
"WK087900  ","Wijk 00 Zundert",,"GM0879","WK087900"
"BU08790000","Zundert",,"GM0879","BU08790000"
"BU08790009","Verspreide huizen Zundert",,"GM0879","BU08790009"
"WK087901  ","Wijk 01 Klein - Zundert",,"GM0879","WK087901"
"BU08790100","Klein-Zundert",,"GM0879","BU08790100"
"BU08790109","Verspreide huizen Klein-Zundert",,"GM0879","BU08790109"
"WK087902  ","Wijk 02 Wernhout",,"GM0879","WK087902"
"BU08790200","Wernhout",,"GM0879","BU08790200"
"BU08790209","Verspreide huizen Wernhout",,"GM0879","BU08790209"
"WK087903  ","Wijk 03 Achtmaal",,"GM0879","WK087903"
"BU08790300","Achtmaal",,"GM0879","BU08790300"
"BU08790309","Verspreide huizen Achtmaal",,"GM0879","BU08790309"
"WK087904  ","Wijk 04 Rijsbergen",,"GM0879","WK087904"
"BU08790400","Rijsbergen",,"GM0879","BU08790400"
"BU08790408","Verspreide huizen in het Oosten",,"GM0879","BU08790408"
"BU08790409","Verspreide huizen in het Westen",,"GM0879","BU08790409"
"GM0301    ","Zutphen",,"GM0301","GM0301"
"WK030100  ","Wijk 00 Centrum - De Hoven",,"GM0301","WK030100"
"BU03010000","Stadskern",,"GM0301","BU03010000"
"BU03010001","Laarstraat en omgeving",,"GM0301","BU03010001"
"BU03010002","Marswegkwartier",,"GM0301","BU03010002"
"BU03010003","Nieuwstad en Coehoornsingel",,"GM0301","BU03010003"
"BU03010004","De Hoven",,"GM0301","BU03010004"
"WK030101  ","Wijk 01 Waterkwartier",,"GM0301","WK030101"
"BU03010100","Vijver en omgeving",,"GM0301","BU03010100"
"BU03010101","Zeeheldenbuurt",,"GM0301","BU03010101"
"BU03010102","Helbergen",,"GM0301","BU03010102"
"BU03010103","Warnsveldsewegkwartier-Zuid",,"GM0301","BU03010103"
"BU03010104","Warnsveldsewegkwartier-Noord",,"GM0301","BU03010104"
"BU03010105","Staatsliedenbuurt",,"GM0301","BU03010105"
"BU03010106","Pagemate en omgeving",,"GM0301","BU03010106"
"WK030102  ","Wijk 02 Noordveen",,"GM0301","WK030102"
"BU03010200","Helleraetplein en omgeving",,"GM0301","BU03010200"
"BU03010201","Weg naar Laren en omgeving",,"GM0301","BU03010201"
"BU03010202","Deventerweg en Polbeek",,"GM0301","BU03010202"
"BU03010203","Voorsteralleekwartier",,"GM0301","BU03010203"
"WK030103  ","Wijk 03 Zuidwijken",,"GM0301","WK030103"
"BU03010300","Moesmate en Tichelkuilen",,"GM0301","BU03010300"
"BU03010301","Zwanevlot en De Brink",,"GM0301","BU03010301"
"BU03010302","Braamkamp",,"GM0301","BU03010302"
"BU03010303","Stokebrand, Bagijnenland en Bronsbergen",,"GM0301","BU03010303"
"BU03010304","Waarden en weerdslag",,"GM0301","BU03010304"
"WK030104  ","Wijk 04 Leesten",,"GM0301","WK030104"
"BU03010400","Ooyerhoek",,"GM0301","BU03010400"
"BU03010401","De Enk",,"GM0301","BU03010401"
"BU03010402","Eme en Broek",,"GM0301","BU03010402"
"BU03010403","Looërenk en Woud",,"GM0301","BU03010403"
"BU03010409","Vespreide huizen Leesten",,"GM0301","BU03010409"
"WK030105  ","Wijk 05 Warnsveld",,"GM0301","WK030105"
"BU03010500","Dorp Warnsveld",,"GM0301","BU03010500"
"BU03010501","Welgelegen",,"GM0301","BU03010501"
"BU03010502","Scheperkamp",,"GM0301","BU03010502"
"BU03010503","Overkamp",,"GM0301","BU03010503"
"BU03010509","Warken",,"GM0301","BU03010509"
"GM1896    ","Zwartewaterland",,"GM1896","GM1896"
"WK189600  ","Wijk 00 Genemuiden",,"GM1896","WK189600"
"BU18960000","Genemuiden Kern",,"GM1896","BU18960000"
"BU18960001","Genemuiden Noord-Oost",,"GM1896","BU18960001"
"BU18960008","Cellemuiden",,"GM1896","BU18960008"
"BU18960009","Zuiderzeepolder",,"GM1896","BU18960009"
"BU18960010","Genemuiden Industrieterrein",,"GM1896","BU18960010"
"BU18960011","Vogelbuurt",,"GM1896","BU18960011"
"BU18960012","Achter 't Tag",,"GM1896","BU18960012"
"BU18960013","Binnenlanden-West",,"GM1896","BU18960013"
"BU18960014","Greente",,"GM1896","BU18960014"
"WK189601  ","Wijk 01 Kamperzeedijk",,"GM1896","WK189601"
"BU18960100","Kamperzeedijk-Oost",,"GM1896","BU18960100"
"BU18960101","Kamperzeedijk-West",,"GM1896","BU18960101"
"BU18960108","Landelijk gebied Genemuiden",,"GM1896","BU18960108"
"BU18960109","Pieperpolder",,"GM1896","BU18960109"
"WK189602  ","Wijk 02 Hasselt",,"GM1896","WK189602"
"BU18960200","Hasselt Kern",,"GM1896","BU18960200"
"BU18960201","Hasselt Dedemsvaart-Zuid",,"GM1896","BU18960201"
"BU18960202","Hasselt Dedemsvaart",,"GM1896","BU18960202"
"BU18960203","Hasselt Industrieterrein",,"GM1896","BU18960203"
"BU18960204","Nadorst",,"GM1896","BU18960204"
"BU18960205","Ter Wee's Hoek",,"GM1896","BU18960205"
"BU18960206","Molenwaard",,"GM1896","BU18960206"
"BU18960207","Hasselt om de Weede",,"GM1896","BU18960207"
"WK189603  ","Wijk 03 Landelijk gebied Hasselt",,"GM1896","WK189603"
"BU18960307","Genne-Overwaters",,"GM1896","BU18960307"
"BU18960310","Streukel-Holten-Genne",,"GM1896","BU18960310"
"WK189604  ","Wijk 04 Zwartsluis",,"GM1896","WK189604"
"BU18960400","Zwartsluis Kern",,"GM1896","BU18960400"
"BU18960402","Buitenkwartier",,"GM1896","BU18960402"
"BU18960403","Prinsessenbuurt",,"GM1896","BU18960403"
"BU18960404","Achter het Singel",,"GM1896","BU18960404"
"BU18960405","Zomerdijk",,"GM1896","BU18960405"
"BU18960406","De Nieuwesluis",,"GM1896","BU18960406"
"BU18960407","Zwartsluis Industrieterrein",,"GM1896","BU18960407"
"BU18960408","De Velde-Zwartewatersklooster",,"GM1896","BU18960408"
"BU18960409","Landelijk gebied Zwartsluis",,"GM1896","BU18960409"
"BU18960410","Barsbeek",,"GM1896","BU18960410"
"WK189605  ","Wijk 05 Mastenbroek",,"GM1896","WK189605"
"BU18960500","Mastenbroek",,"GM1896","BU18960500"
"GM0642    ","Zwijndrecht",,"GM0642","GM0642"
"WK064201  ","Wijk 01 Walburg",,"GM0642","WK064201"
"BU06420101","Slagveld en Omgeving",,"GM0642","BU06420101"
"BU06420102","Veerplein - Oostkeetshaven",,"GM0642","BU06420102"
"BU06420103","Drinkwaterbedrijf",,"GM0642","BU06420103"
"BU06420104","Balkengat",,"GM0642","BU06420104"
"BU06420105","Noordpark",,"GM0642","BU06420105"
"BU06420106","Industriegebied Ringdijk",,"GM0642","BU06420106"
"BU06420107","Staatsliedenbuurt-Noord",,"GM0642","BU06420107"
"BU06420108","Europesebuurt",,"GM0642","BU06420108"
"BU06420109","Staatsliedenbuurt-Zuid",,"GM0642","BU06420109"
"BU06420110","Oud- en Gerbrandyplein",,"GM0642","BU06420110"
"BU06420111","Winkelcentrum Walburg",,"GM0642","BU06420111"
"BU06420112","De Were en omgeving",,"GM0642","BU06420112"
"BU06420113","Lievershil en omgeving",,"GM0642","BU06420113"
"BU06420114","Eem- en Zonnestein",,"GM0642","BU06420114"
"BU06420115","Swanendrif-Zuid",,"GM0642","BU06420115"
"WK064202  ","Wijk 02 Centrum",,"GM0642","WK064202"
"BU06420201","Veerplein - De Werf",,"GM0642","BU06420201"
"BU06420202","Euryza",,"GM0642","BU06420202"
"BU06420203","Westkeetshaven",,"GM0642","BU06420203"
"BU06420204","Brugweg",,"GM0642","BU06420204"
"BU06420205","Corridor-Oost",,"GM0642","BU06420205"
"BU06420206","Voormalig veilingterrein",,"GM0642","BU06420206"
"BU06420207","Burgemeester Doornplein en omgeving",,"GM0642","BU06420207"
"BU06420208","Prins Bernhardstraat en omgeving",,"GM0642","BU06420208"
"BU06420209","Juliandorp",,"GM0642","BU06420209"
"WK064203  ","Wijk 03 Noord",,"GM0642","WK064203"
"BU06420301","Industriegebied Develpoort",,"GM0642","BU06420301"
"BU06420302","Corridor-West",,"GM0642","BU06420302"
"BU06420303","Schildersbuurt",,"GM0642","BU06420303"
"BU06420304","Sterrenbeeldenbuurt",,"GM0642","BU06420304"
"BU06420305","Planetenbuurt",,"GM0642","BU06420305"
"BU06420306","Begraafplaats Noord",,"GM0642","BU06420306"
"BU06420307","Officiervliet-Oost",,"GM0642","BU06420307"
"BU06420308","Officiervliet-West",,"GM0642","BU06420308"
"BU06420309","Ter Steeghe",,"GM0642","BU06420309"
"BU06420310","Pilotenbuurt",,"GM0642","BU06420310"
"BU06420311","Langeraarstraat en omgeving",,"GM0642","BU06420311"
"BU06420312","Hoveniersplein - Griend",,"GM0642","BU06420312"
"BU06420313","Prinsessenbuurt",,"GM0642","BU06420313"
"WK064204  ","Wijk 04 Heer Oudelands Ambacht",,"GM0642","WK064204"
"BU06420401","De Hoge Devel",,"GM0642","BU06420401"
"BU06420402","Componistenbuurt-Zuid",,"GM0642","BU06420402"
"BU06420403","Componistenbuurt-Midden",,"GM0642","BU06420403"
"BU06420404","Componistenbuurt-Noord",,"GM0642","BU06420404"
"BU06420405","Oudeland en Meubelmaker",,"GM0642","BU06420405"
"BU06420406","Klarinetsingel en omgeving",,"GM0642","BU06420406"
"BU06420407","Sonate en omgeving",,"GM0642","BU06420407"
"BU06420408","De As",,"GM0642","BU06420408"
"BU06420409","Park Molenvliet",,"GM0642","BU06420409"
"BU06420410","Industriegebied Molenvliet",,"GM0642","BU06420410"
"WK064205  ","Wijk 05 Kort Ambacht",,"GM0642","WK064205"
"BU06420501","Noordzijde De Hoge Devel",,"GM0642","BU06420501"
"BU06420502","Develsteincollege",,"GM0642","BU06420502"
"BU06420503","Swinhove - De Lus",,"GM0642","BU06420503"
"BU06420504","Koloniënbuurt",,"GM0642","BU06420504"
"BU06420505","Meerdervoort",,"GM0642","BU06420505"
"BU06420506","Dichtersbuurt-Midden",,"GM0642","BU06420506"
"BU06420507","Dichtersbuurt-West",,"GM0642","BU06420507"
"BU06420508","Verzetsheldenbuurt",,"GM0642","BU06420508"
"BU06420509","Kapiteinflats",,"GM0642","BU06420509"
"BU06420510","Zeeheldenbuurt",,"GM0642","BU06420510"
"BU06420511","Bloemenbuurt M(adelief) - Z(onnenbloem)",,"GM0642","BU06420511"
"BU06420512","Bloemenbuurt D(ahlia) - G(eranium)",,"GM0642","BU06420512"
"BU06420513","Bloemenbuurt B(egonia) - C(rocus)",,"GM0642","BU06420513"
"BU06420514","Bloemenbuurt H(yacinth) - L(Obelia)",,"GM0642","BU06420514"
"BU06420515","Bloemenbuurt A(kelei)",,"GM0642","BU06420515"
"WK064206  ","Wijk 06 Nederhoven",,"GM0642","WK064206"
"BU06420601","IJsvogelplein",,"GM0642","BU06420601"
"BU06420602","Vogelbuurt-Oost",,"GM0642","BU06420602"
"BU06420603","Ooievaar- en Vinkplein",,"GM0642","BU06420603"
"BU06420604","Vogelbuurt-West",,"GM0642","BU06420604"
"BU06420605","Leeuwerik- en Fazantplein",,"GM0642","BU06420605"
"BU06420606","Moermond-Zuid",,"GM0642","BU06420606"
"BU06420607","Boshuizen - Rechteren",,"GM0642","BU06420607"
"BU06420608","Assumburg - Lunenburg",,"GM0642","BU06420608"
"BU06420609","Hilverbeek en omgeving",,"GM0642","BU06420609"
"BU06420610","Develzijde Nederhoven",,"GM0642","BU06420610"
"WK064207  ","Wijk 07 Verspreide bebouwing",,"GM0642","WK064207"
"BU06420701","Industriegebied Groote Lindt",,"GM0642","BU06420701"
"BU06420702","De Geer-Oost",,"GM0642","BU06420702"
"BU06420703","De Geer-West",,"GM0642","BU06420703"
"BU06420704","Achterlindtsestraat",,"GM0642","BU06420704"
"BU06420705","Kijfhoek",,"GM0642","BU06420705"
"BU06420706","Emplacement ""Kijfhoek""",,"GM0642","BU06420706"
"BU06420707","Groenesteeg - Langeweg",,"GM0642","BU06420707"
"BU06420708","Bakestein",,"GM0642","BU06420708"
"WK064208  ","Wijk 08 Bebouwde kom Heerjansdam",,"GM0642","WK064208"
